"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"11",0.12916561550092,0.118428369937542,0.0993974823155111,0.118369775578711,0.114718552554232,0.0992187561556584,0.12408169408586,0.115116854233437,0.100501375573986,0.0934121417262356,0.104867533286564,0.107488189077156,0.0940409961409853,0.103729092403406,0.102187985937145,0.106265759756201
"12",0.106235075542838,0.100016610322459,0.0955639175599232,0.0958727249297137,0.122830404661852,0.106073847691014,0.109089837055063,0.10503177048303,0.0957175929545637,0.101365804577389,0.110091797663515,0.113423692202125,0.0843920098998993,0.106485856201901,0.120571428792437,0.101365095483167
"13",0.11561312316677,0.0996799462963877,0.110660723138399,0.0948722625377359,0.105594007337986,0.107929580303665,0.120014083364773,0.108033198244997,0.11211156377483,0.137700833569256,0.103440931648315,0.117442153867465,0.100618335145263,0.097662534129609,0.102253273142178,0.104429030838802
"14",0.107089460953056,0.0981403176510402,0.112389598979497,0.14331237432875,0.100874284090348,0.10051689831902,0.104864086227317,0.103975555910402,0.121140580823893,0.0998748625581935,0.112983056255969,0.122206595177926,0.103251215495691,0.1080942677027,0.102922778796588,0.0958615537830371
"15",0.0889848422795979,0.105662339945161,0.106531404297898,0.0914530976026384,0.108440432869998,0.10100444025222,0.0974271516841374,0.0936127595218621,0.104755968657223,0.10203040087727,0.0983574220039457,0.104511170276396,0.117530399147246,0.0982399260440869,0.105507414219425,0.118967545114386
"16",0.110111777564305,0.0973775839938088,0.0990270107619164,0.0924721892845253,0.110778018739336,0.118900584500036,0.114687771899921,0.0977534587222227,0.114283802506821,0.125608783101119,0.0935822857707081,0.106611341126548,0.102931938291769,0.0991239223057783,0.113009486277693,0.103337973101329
"17",0.1132911209629,0.0917524676079198,0.102304354248067,0.119788301618126,0.115610913185937,0.109719128438975,0.100178354118785,0.0939628350951787,0.103666082703874,0.132302337603538,0.112623780233929,0.100539696862692,0.108751730089244,0.106471012439219,0.0918642111551589,0.101988685481447
"18",0.11147828297771,0.115160358055778,0.117819551605468,0.0941934662729923,0.0991113981704971,0.122246798767116,0.11532115473339,0.100286959969441,0.0981034121964616,0.0977239640858063,0.110901661056231,0.0975695415635204,0.119790776336344,0.0960850563059238,0.110952611241912,0.106966344196866
"19",0.0900052408744593,0.102712728890125,0.108876645463072,0.127392285757922,0.102030176398809,0.10261289629847,0.0993944089829647,0.105345889236934,0.129711026247929,0.101067043422901,0.108805039920585,0.115094075402113,0.112790196425543,0.10255861633528,0.098791819515501,0.108894058585176
"20",0.104865936139315,0.105469648436862,0.113666163315369,0.110715819832417,0.102070469641511,0.10804974537981,0.113763762608132,0.107411073834072,0.111909976575933,0.103900219595052,0.0992458375147877,0.116769386242525,0.108002658531806,0.102289837025004,0.11049958694598,0.107675713295545
"21",0.0954282298629963,0.107613867204577,0.0993516314619011,0.107097416902191,0.109044148420015,0.116409607690844,0.105599614217045,0.123697733670197,0.112080076821691,0.105861669190551,0.113633036631587,0.125005704919006,0.100410281045321,0.107444960334805,0.113328242238712,0.098667537465938
"22",0.120282233427354,0.0968367675354316,0.118641075873251,0.0973234050393686,0.122734285159487,0.111695015561306,0.0969845385513159,0.105263469215898,0.106243265931925,0.0966344873077289,0.101618143685616,0.107781172980953,0.0988062310046251,0.110562445746251,0.105857163008835,0.0980978048089456
"23",0.112927851429275,0.120002345036967,0.0958612776875195,0.103902453058536,0.110541534400888,0.107934740685059,0.106690767202594,0.11604789203473,0.116890273200908,0.118551960942138,0.11225821645955,0.107695894560857,0.11424112227375,0.10885331315202,0.099944409061923,0.108865220062988
"24",0.117646556151684,0.106468463692744,0.124450429656016,0.112155667517508,0.110362880236191,0.103497517860303,0.115436501363673,0.118514514562067,0.122128861707611,0.101199230889329,0.106057513425871,0.114570653795313,0.105301640800678,0.113450015851466,0.101403854327898,0.089091221816718
"25",0.105177840670807,0.102818696473595,0.105230004706971,0.106376495862519,0.113729155722136,0.118261606715816,0.11778693877988,0.105030310915157,0.112060336487474,0.101067568284042,0.103311545755011,0.118326772210094,0.106451340147065,0.0970165096649914,0.0891294906854918,0.112954952530049
"26",0.115219544240332,0.104472510947822,0.109375858013907,0.126332509658537,0.103636554306735,0.105362445267834,0.105092606957982,0.124694128172427,0.107567579029908,0.110574326893578,0.0875513310871002,0.117013258588409,0.11355475745339,0.0901421187882605,0.117897381904678,0.100530603801643
"27",0.107823216014841,0.113786660285319,0.0974863531052387,0.0955872148073677,0.110409195870342,0.113304281071068,0.119120667420741,0.116716511000821,0.102982706897447,0.114829527901458,0.103973651616651,0.113618229583086,0.108886384913265,0.127079164691235,0.11298267894302,0.114318373903271
"28",0.102352197803263,0.128427531416391,0.127240544093932,0.110195594247894,0.102256133274459,0.0950705734187265,0.110121032770187,0.114248261853121,0.104108299652117,0.117642200175245,0.102420873630611,0.104838368220695,0.12558608410847,0.10327670323913,0.107851119433651,0.108810071189718
"29",0.0980549972149082,0.0911037506576536,0.100076062482491,0.10933628158413,0.1090174368583,0.118647127522552,0.129333334684,0.106833158216484,0.0967880995867399,0.117381901053491,0.104595961296816,0.112378138955055,0.116405179622759,0.108298771164647,0.11275104984203,0.116993063603718
"30",0.10533862441438,0.117295742282003,0.0979544599382965,0.101874954381549,0.115361810416325,0.124846084729654,0.148213663821708,0.119721698254805,0.104577494853326,0.121416788265895,0.106044317789054,0.118768696882953,0.0984337279468848,0.0938792984457405,0.114361223990428,0.100878035012041
"31",0.123928112379557,0.098514953386531,0.115656596931532,0.105059107034877,0.113982710434578,0.109728986291461,0.109921393195754,0.103879265426465,0.106937050966363,0.109161378792371,0.109784576614358,0.103729741796874,0.0985883429569268,0.110428032296929,0.0948307479118211,0.119205603718248
"32",0.102784611537949,0.103935191523995,0.108771181587955,0.104064571561436,0.103669075570144,0.114041261055663,0.100596329875506,0.0920913146012808,0.103818793773074,0.104127652403019,0.117587515631482,0.099865989030812,0.0997896647352129,0.107054597685771,0.106479231784457,0.142760120346547
"33",0.10840355348672,0.112557977034461,0.0956804370755212,0.12234743883661,0.0968621611817375,0.0933851807612777,0.110998025869927,0.109842311692625,0.117867420641033,0.0995145913628725,0.116405738099107,0.126956640680474,0.105076427490972,0.113775035875726,0.098772935635093,0.0962614795975857
"34",0.120809604426723,0.0950180404938021,0.120734236410122,0.12617997012194,0.0969480258204094,0.0972775420144914,0.105060636285449,0.101990515366995,0.104897335489038,0.0956092479789777,0.101881821976522,0.106720388139986,0.109639153250329,0.117480928493232,0.0986476906510275,0.102110607311722
"35",0.104600344277877,0.109546743104994,0.103282973685883,0.116154065513227,0.0968158621592835,0.130930943939396,0.105798356136162,0.119395680518014,0.108524196782083,0.120686163959239,0.0981258329937853,0.113072603411805,0.10882575680247,0.113534258432436,0.102626173160991,0.082469798861798
"36",0.102092024232492,0.11152767298448,0.105596132998567,0.120588468140519,0.107235179569877,0.103764119816619,0.104882101780918,0.104412952326898,0.109478608551211,0.12266880796944,0.0961523901386954,0.0988292312840154,0.0981259801042638,0.121159158498264,0.114043424883398,0.0969847129411749
"37",0.106263465685928,0.109059171996102,0.113051776683702,0.0984336297351817,0.102387272347015,0.0948531765158491,0.105443768515472,0.102418961517682,0.10847587038841,0.11502910511632,0.105150250261913,0.115487248219093,0.123523691236128,0.106603407911921,0.109653964795816,0.0913266275120058
"38",0.104094763620158,0.125409039135645,0.122605631979566,0.103868938811372,0.0939769458520981,0.112702739357789,0.0992691651007732,0.112144526204223,0.11359248939317,0.107453067696678,0.107324009612721,0.119771551848514,0.116204655193986,0.127785018963068,0.113667651636706,0.106024898023112
"39",0.107712077083538,0.132950211428568,0.106006209450184,0.104641808437885,0.0901598444015244,0.132351640606669,0.140210281039756,0.110602940590037,0.101987959859826,0.112340877767178,0.107826519753043,0.106935441122375,0.0951453984298477,0.116761008539027,0.0991404518152742,0.109253728366226
"40",0.110648883469007,0.114238207895853,0.106188176373206,0.112594978095183,0.106375870458427,0.0938401702229873,0.104066452451488,0.108786793601863,0.0949938782051174,0.115570690995141,0.110932663261528,0.10326452640829,0.111745658086151,0.100115871700452,0.111104023740744,0.105814523245305
"41",0.10895208741969,0.106828043694179,0.115419415709178,0.0957469801536461,0.102553610160856,0.0939086522706754,0.114745503824505,0.089372490925885,0.100226669795351,0.106593852079445,0.101165119614782,0.0946396600252552,0.106169465082231,0.101363665720518,0.0945781872914995,0.130056928259928
"42",0.0958309259014783,0.114328632964918,0.110682881744214,0.0958573600063597,0.092520694038641,0.106599086721203,0.128653172950091,0.107852378500519,0.10074319393071,0.107943281061001,0.10393252668801,0.110608119947003,0.0952860915999318,0.109643458581561,0.101819743857061,0.1170050466164
"43",0.102893892141304,0.115043831522328,0.104219841857874,0.0952268145217504,0.0960230041123509,0.108972563741757,0.115978623677674,0.105966824305992,0.107580954491171,0.109905226223866,0.116666661937763,0.107838241154168,0.110223578943203,0.118929788792392,0.116681014627557,0.106647740132427
"44",0.103730833766176,0.104639615382346,0.112281642832356,0.111881237870963,0.103664402518965,0.109665259498875,0.106892500324192,0.102590030426891,0.138210699482035,0.0936997209405961,0.109376996091422,0.118097189385576,0.0967786818978234,0.106332657526596,0.105835378052122,0.106240878329673
"45",0.134606185758372,0.108214776277578,0.118455743423125,0.107758154555577,0.116868251952244,0.108288234064833,0.0932105474435335,0.104480540524991,0.0987192707164173,0.133082511912412,0.104639785929653,0.11189653839322,0.111320919133844,0.0999487250750929,0.105817424480335,0.111634598260189
"46",0.0856578551683611,0.0970642574882683,0.109437056266299,0.10689435393499,0.0997460058259727,0.106898369859933,0.0959714225646496,0.102822411554202,0.115755535300212,0.125232400975034,0.100608599397248,0.11148865468929,0.094919962616632,0.114477875923422,0.0941530391573845,0.104308121088924
"47",0.106264265424352,0.105940424816622,0.0912037011189058,0.11631457013417,0.0965442153128896,0.0946821540781958,0.116927920685981,0.113298290595502,0.116556644326474,0.107231343068761,0.108626869020126,0.107103679157352,0.112917754428102,0.105424253984814,0.108993139000659,0.104127790529313
"48",0.120080068357,0.123134545063698,0.0911543442932563,0.124511774387774,0.098657771979433,0.10445581312617,0.101132674597526,0.105452472648592,0.126541541405314,0.0995636327029206,0.0911557392038939,0.114866504229091,0.104850964274868,0.0979319618456297,0.10823989293171,0.11264703105311
"49",0.112428163871355,0.127065250927923,0.101117364461604,0.107176675839667,0.121720401878312,0.098505102839413,0.111649662869168,0.102577395842904,0.103614552349028,0.096941617708847,0.106336878944851,0.124254186210402,0.0956094913953355,0.090402881253936,0.101171925661548,0.0958888532097468
"50",0.0949453528232176,0.110756976294757,0.129717842325041,0.111339174462071,0.111172577406801,0.114767802504487,0.109970895312409,0.119757918736769,0.105872580774348,0.106613277549169,0.0987242038137557,0.104479628354161,0.104867853190047,0.104216017576864,0.101346798736061,0.109907727209308
"51",0.122015043498443,0.105488471496228,0.0981408366796724,0.108895632365837,0.106399807742502,0.110684574032713,0.104971140932418,0.112541920335326,0.112361475544624,0.120030372592937,0.0995935402134953,0.107049289598829,0.113255326698326,0.112592363358398,0.0904842418040108,0.097345277228457
"52",0.107621742208449,0.100020484568002,0.118281436963232,0.100275868636877,0.0925219096148963,0.103372528318917,0.123195956297478,0.107624222791115,0.0996690816071356,0.136529815323419,0.0919497279659488,0.110660371657276,0.105691205746916,0.0995707934492196,0.104110576557703,0.0966149713305008
"53",0.0986717204402036,0.100400407389152,0.106322626803823,0.110634236208891,0.106334234748044,0.100158719145165,0.10332645905673,0.109543276470828,0.0994627960306455,0.116746743986621,0.116658299392619,0.104157177607091,0.105611895571228,0.107893166794012,0.097174788629581,0.098484458246947
"54",0.120773896313332,0.0961703089589083,0.111653549717289,0.094541981746533,0.113591659943641,0.100249706263853,0.0983627062300053,0.120572849972164,0.102250010361598,0.100379389284463,0.123439001377377,0.113181680817235,0.120047311428311,0.130301736639656,0.0985930270192778,0.116709902061696
"55",0.125648606979763,0.106428613397144,0.104307197144249,0.12534588483099,0.10621528979056,0.0956478844324499,0.116034940988092,0.104280438209805,0.109133357202766,0.118204295255499,0.106310007835781,0.114647747572488,0.112450923217489,0.110013906296902,0.0934056171524367,0.11110720214442
"56",0.111732551994991,0.103122105184521,0.099727755392558,0.128167330833702,0.102061986893543,0.116543484432446,0.101905286404437,0.120194381539271,0.105010993608534,0.112373840823919,0.094534865229226,0.103294299762795,0.119767622435655,0.105584323884961,0.105514203655437,0.0800269194122471
"57",0.107521453241071,0.0987616998546176,0.0959376010420571,0.0947703697399295,0.109999893810039,0.117592780640555,0.116806579933659,0.10536076566211,0.103315375377891,0.106339546724258,0.0925326396440494,0.0995896618881546,0.118901857056984,0.123170964466241,0.134955612510088,0.105211325467641
"58",0.112002092967638,0.102446666259306,0.0937805989348282,0.109439178120777,0.114247805783672,0.107468322068186,0.101841138545394,0.105777359574956,0.115321913038,0.109799974356694,0.114123187899898,0.117725263677301,0.122499146277993,0.110833450486078,0.0948771587095953,0.112213717578435
"59",0.101206241511622,0.110111496316323,0.113766846955003,0.104344762749937,0.100207223926877,0.124595097498186,0.0904343644787696,0.0938542882453195,0.0877212288186349,0.118798393728511,0.104162385523138,0.0902530697485818,0.103982559899491,0.112208507183383,0.115041282451251,0.108950465194892
"60",0.104105336693416,0.109245675746312,0.10588796436488,0.0998789580366276,0.0915916484246548,0.130192570380641,0.112742473292549,0.0960274422016149,0.115448453055495,0.101545618099016,0.0961536375446314,0.0915306174939787,0.0966890867562837,0.106657813630862,0.10768371542481,0.109370169995268
"61",0.109817689467325,0.107921811339346,0.101251152422194,0.0985635564160053,0.10172853019131,0.130610869618688,0.111612424699322,0.118677342448047,0.120801419656078,0.109896780218911,0.112618628066746,0.106103059620223,0.098238581173331,0.0905642631968707,0.0975582519723222,0.0958137727761523
"62",0.10065848849232,0.10864441815319,0.10394844643105,0.104063596496595,0.119973438894501,0.104535755457142,0.105280960968708,0.105667096327692,0.109851850577403,0.104993278120105,0.110656503749415,0.104887559973766,0.119809045507618,0.113611750198425,0.112803307439126,0.101802441452989
"63",0.101132993465653,0.108954327791579,0.104609776018591,0.100886912087353,0.112831091565969,0.113765806112307,0.105017780547607,0.111182047601396,0.110155385836262,0.108527483560496,0.103700043368011,0.100619603273774,0.0990723561995592,0.112002918539204,0.11194364330858,0.103128491064588
"64",0.111830318357324,0.10084535341597,0.113249268278515,0.115355459816232,0.110209728923128,0.104046579275111,0.105745456123832,0.125989359585967,0.10988848179522,0.0972041730255522,0.111740362983905,0.101237658761565,0.120480921110764,0.109549481872923,0.10645881722787,0.114484696047298
"65",0.0997348449545066,0.106478605871818,0.114078797704839,0.103104604095231,0.103442401799626,0.123151506123664,0.100313253618249,0.137303166027792,0.120929935712832,0.10053527340081,0.0997159261812107,0.102105505738531,0.102705555829094,0.127553386574953,0.098919212817501,0.112446531640482
"66",0.103593382468252,0.103568755883946,0.120375190758896,0.0959118401070077,0.103400823008221,0.110197864933509,0.0991456292182269,0.0965857046752439,0.101644422942255,0.113978094422982,0.108787610661851,0.0959979096131613,0.0967074667888951,0.105606205434544,0.127696535070653,0.108364460108047
"67",0.10057457535192,0.11343204780429,0.088417932442734,0.105474168582497,0.107196546441305,0.117779063835026,0.0896213934427705,0.120419155639964,0.0983976398757277,0.112216029572727,0.102109751314543,0.107606645984724,0.104971201809497,0.102138600659231,0.10430604831816,0.106094932207892
"68",0.117200431400916,0.0988127682349055,0.10686596227487,0.1065167646791,0.0972174398606794,0.101190361340023,0.113588396100331,0.122196502824566,0.112531995592801,0.108098517100468,0.125281100979598,0.111047005198036,0.104541332261316,0.102701386963533,0.115423036225217,0.0965943162660742
"69",0.103655351174888,0.102777261912644,0.110675985287244,0.112723581231712,0.0930357147470987,0.101857652749966,0.113898428310962,0.109223505334607,0.104826646938037,0.119134833220242,0.109221144836536,0.105827459637862,0.101752429869859,0.102116464021464,0.1066746090288,0.0992475781808226
"70",0.108994956361947,0.0981623946322066,0.104113017729176,0.104828376849098,0.117257112878377,0.096299375160076,0.106064842642802,0.0940972074866499,0.130429908337418,0.0933874901598886,0.10402252535713,0.117822145120694,0.104778940082083,0.112626596431749,0.10186705826701,0.0965894065366796
"71",0.105972020784163,0.0935979869433329,0.100443442290112,0.0938828196360966,0.102236455865685,0.101863577270319,0.110583336589125,0.11583703849321,0.0935699979362558,0.0993726202182679,0.111734798883697,0.100743285062025,0.109434746571304,0.0994019691358256,0.120554311500688,0.102064761260996
"72",0.115147396846736,0.103286312746434,0.106740616360104,0.100657783773685,0.114201057566204,0.117894496903082,0.112506214917222,0.0972919353975599,0.0971046191841637,0.116564624360608,0.0986497447113599,0.0949743427949178,0.113504155396775,0.105193436746293,0.107036168994593,0.108065698626667
"73",0.120564033496921,0.107162510683859,0.105647763516275,0.103666098989349,0.116894310352197,0.105900396471324,0.104840286330093,0.10600317258509,0.113961630300608,0.108659748543217,0.113009601846702,0.110500612279186,0.110321883181564,0.0992145180843049,0.104492393859386,0.0916561571468163
"74",0.102961978081758,0.0963693840725995,0.111515149685171,0.0929542496493224,0.132418800284756,0.106057524443925,0.0983924740459089,0.10160560806761,0.098553118679917,0.0976333852167588,0.12252943900888,0.115567435925663,0.118289890686309,0.0967249782783063,0.115268180996354,0.122047465943732
"75",0.126597264092082,0.126563859899197,0.120012784901975,0.114216835904754,0.106778514395359,0.104989258995852,0.0963586319435294,0.12287569683777,0.115822424581349,0.11454895557349,0.0985558540942103,0.111435506906866,0.0876991548027756,0.121926255802259,0.100594270789747,0.105434852791384
"76",0.103881868951889,0.107254704667366,0.121822255559618,0.0974433411583633,0.0969173847926639,0.0972721845467738,0.108546620956031,0.106547277241688,0.109439425341677,0.11122753987501,0.110961509536932,0.0933182012290782,0.08854776787674,0.08856891486171,0.139302417255249,0.0941768890677262
"77",0.0915376236640848,0.110548635154955,0.106282941453638,0.115336057671734,0.108389696077493,0.095706195642342,0.114777341697497,0.112056885665736,0.114673571833289,0.0956239261891778,0.117087221166151,0.112649327257571,0.111988761162505,0.120635847402034,0.0935048905179258,0.115685881432948
"78",0.112765607307415,0.113463188613243,0.0910717180082043,0.098438476318962,0.10968868495383,0.104330929159089,0.0899120305341835,0.107937735544745,0.113149638329686,0.103352544417869,0.106200369837321,0.107021931974239,0.11533923458963,0.119261676054114,0.0899611279034162,0.10347546727086
"79",0.110999707826169,0.11848812887672,0.114689669256088,0.120359460927062,0.116479926650267,0.110505891551388,0.107110503010981,0.135322862730256,0.0959409572839229,0.10314994922755,0.0985135640221467,0.113631467342582,0.094392428998608,0.104556150682212,0.101917193655812,0.114118821260612
"80",0.098601000203998,0.100636866626062,0.104652168261211,0.107003759241125,0.129128724061666,0.0936423075632444,0.108491512475792,0.108285225613169,0.110522571750871,0.106289819991042,0.109850279009979,0.110907572745375,0.105353927024167,0.108783737279227,0.113214909217204,0.095669387778803
"81",0.105233060602244,0.118234885530081,0.106035871512617,0.0951451656550641,0.117641672864247,0.0856862715969897,0.12014406510673,0.117079457615216,0.118040395984279,0.108168254149078,0.123350744767388,0.119408688537384,0.107337400926557,0.11778038880855,0.118065311153893,0.111715141905131
"82",0.103975637643623,0.113230497034033,0.110054324652793,0.102287414263834,0.0974273439154796,0.124714356947034,0.0986271943237496,0.10601813507554,0.125187504840968,0.119299481969801,0.102114715289153,0.100141133924923,0.109647271999674,0.0961278816938064,0.107191289914939,0.109250960233657
"83",0.111931976065845,0.105141965079107,0.131780242465907,0.0985950136206838,0.104683207397641,0.109458727786711,0.1072800863927,0.101894823267835,0.108548720716295,0.1051453513807,0.107962741100701,0.0997469987843613,0.114358043027624,0.104118705819378,0.0965908228503718,0.111721929154724
"84",0.151493161862939,0.105216051096134,0.107024156075123,0.105729828368793,0.133373681804719,0.0971237909452317,0.0985704811925274,0.101960428849549,0.100457317436698,0.106045188094823,0.100917163529962,0.106240420987352,0.113290863317729,0.0947331976344117,0.131117054614579,0.131985782782287
"85",0.128410016325983,0.113272121623544,0.100253866654665,0.114546070633951,0.120984265609967,0.129309138686592,0.111325689412896,0.106305959490126,0.107225466955956,0.093203934396965,0.0937473520857685,0.115672738223839,0.0977886107907649,0.0992386498477864,0.101379693095411,0.105511764865926
"86",0.102643488080005,0.116363491954896,0.115216917318529,0.0984553152384195,0.10937934093459,0.103202269926323,0.119962696564738,0.0995865638900223,0.104022907719089,0.113896207699431,0.10003599863362,0.0953023076328653,0.112037291564949,0.0991500722613806,0.132324354998642,0.120981667486644
"87",0.102605880127933,0.102033390919311,0.106187545359231,0.139875872579785,0.105837411803688,0.111375740374638,0.0941923151701616,0.102962788060307,0.115681843298922,0.110491854902981,0.104314631835244,0.10490660693993,0.114739848594351,0.120585617036436,0.120325607056317,0.111577360357823
"88",0.104549824915201,0.106025430408771,0.105086535570191,0.100387135636436,0.091334107442847,0.0986945618828619,0.113420176870231,0.103997602760619,0.0915987886883792,0.127216648184132,0.0961974260024608,0.126116201307704,0.108452483436953,0.106164101195359,0.101670304735711,0.100543894427582
"89",0.10256791447695,0.119204602075574,0.11104666922418,0.116224116553206,0.118162998652318,0.107530361571895,0.109466119727135,0.100945372228681,0.091258183579721,0.0980185956042834,0.100703202881745,0.108281978148506,0.0989494864858283,0.108369472890302,0.112343052751096,0.109335401938898
"90",0.10517372290883,0.110338503293411,0.108375162628883,0.10869925356444,0.109427981986289,0.106761718928539,0.100137037672897,0.118330664551445,0.106838440465246,0.112089070755335,0.100044802176534,0.116569076752817,0.11482916105723,0.116550964751136,0.102101475071511,0.109444850398772
"91",0.113246592356397,0.116881050639671,0.105441309573886,0.102252900042631,0.09836534990635,0.109572099070285,0.128706547373055,0.116536664003307,0.106890749837052,0.117154027081677,0.117836545130879,0.113568631211987,0.111252610507947,0.0982273034775483,0.110825186169216,0.0963826618255214
"92",0.106549344618475,0.0908688421094941,0.109406355425025,0.121865637466399,0.103556883638665,0.106914143627528,0.11000179710554,0.108441233144979,0.111964593785954,0.101353877965192,0.129005043772557,0.102840005550327,0.106189345893811,0.101535737405274,0.0944242989471112,0.105384337815875
"93",0.118064769766153,0.102345777510162,0.109554749361703,0.111209806790908,0.120284726484561,0.104597426989424,0.108304069879082,0.11797064012092,0.113060798396973,0.11343419828679,0.116538690457781,0.0945319008819607,0.117687934408008,0.0889341510669975,0.108681825189162,0.108932277397878
"94",0.093635511969391,0.104598235674688,0.118978486315226,0.112181274868892,0.0927392759266558,0.102383931741038,0.112068275891603,0.116426193573872,0.104935717206958,0.093852205623326,0.109394478910044,0.115834826680112,0.120140548733977,0.106905961438266,0.0973012946334411,0.103659620401943
"95",0.10704879041353,0.104020750247202,0.105924535446984,0.106949517220477,0.0971551431546345,0.105740105121852,0.0971157361534769,0.125614852142299,0.101800279429583,0.107410102203799,0.120759798707247,0.101905235319652,0.107538907360337,0.098809742957023,0.0949340180192797,0.098389923065159
"96",0.113599793497593,0.112348582077844,0.096149078129273,0.119623950184704,0.102017076501592,0.106552379994134,0.107272064191629,0.110074194283793,0.110747223311474,0.115261640602912,0.100986309319156,0.0936410530133263,0.0945786580281998,0.103802524933588,0.104422777339721,0.103570307945607
"97",0.116319600758583,0.106543911588113,0.10710844503112,0.100800404924496,0.0973542356917983,0.14321004631511,0.105609862564298,0.104346374291008,0.111096878937428,0.103632788513964,0.0903456479520982,0.0995513997132957,0.102832712135354,0.0947121864005927,0.10497943078844,0.105764266377353
"98",0.113035365832907,0.0913267380576913,0.102762307551132,0.119218404161601,0.114032835073318,0.115663298868709,0.102324441461646,0.11526935811473,0.0970782309712418,0.095594294387185,0.104570208639092,0.105881576795339,0.0931163298175365,0.0982636051083072,0.0991458352278915,0.117054439259433
"99",0.0989110038733657,0.103396986872446,0.112332691193022,0.10585463374112,0.109478363967781,0.11928528610652,0.0977603252035304,0.0923561479354875,0.10061264813092,0.0996825433585354,0.117522791837298,0.111637466946117,0.103660862151738,0.0969209344052579,0.105797378513137,0.101121182808607
"100",0.103511098995108,0.0995938458752074,0.120329032268177,0.0988848646342003,0.0971329070684063,0.100704890102877,0.100485344249716,0.115240506758371,0.110374031692079,0.102215149824338,0.112286328562345,0.109469969033661,0.12015543379453,0.114147139373703,0.107691460173917,0.0929586514792247
"101",0.115831770808804,0.10592530885595,0.113759593103431,0.105031915650905,0.0985321683626395,0.0972159978573229,0.110504983549185,0.110677420411731,0.110681972958632,0.111514027652094,0.0900050870552103,0.100010745092287,0.0981867126110297,0.115314200509176,0.112837863093215,0.10301808905297
"102",0.104103786053142,0.120391728412674,0.115124609217124,0.102711782462892,0.129350890205464,0.12130084156761,0.110128546631709,0.115616364744743,0.111108096337661,0.104000301671186,0.119672101151649,0.120549951144825,0.096724377727377,0.0992154230532375,0.104807253380842,0.111641907728659
"103",0.113793427157183,0.116454955527054,0.105481657829632,0.0986073746877872,0.103547446538936,0.119546100942545,0.095905515582555,0.125179717825937,0.122912091110081,0.0990668533001097,0.100010335881589,0.0975360972299895,0.105347570541415,0.119950976666458,0.128622328827759,0.121405608246795
